timestamp,current_position,target_position,error,effort
1775638113195058631,0.1995,0.2000,0.0005,-97.5266
1775638113196891354,0.1995,0.2000,0.0005,-97.5266
1775638113198974842,0.1995,0.2000,0.0005,-97.5266
1775638113200885504,0.1995,0.2000,0.0005,-97.5266
1775638113202825253,0.1995,0.2000,0.0005,-97.5266
1775638113204431188,0.1995,0.2000,0.0005,-97.5266
1775638113206130765,0.1995,0.2000,0.0005,-97.5266
1775638113207692481,0.1995,0.2000,0.0005,-97.5266
1775638113209475165,0.1995,0.2000,0.0005,-97.5266
1775638113211070092,0.1995,0.2000,0.0005,-97.5266
1775638113212696804,0.1995,0.2000,0.0005,-97.5266
1775638113214092954,0.1995,0.2000,0.0005,-97.5266
1775638113215750147,0.1995,0.2000,0.0005,-97.5266
1775638113217295490,0.1995,0.2000,0.0005,-97.5266
1775638113218856690,0.1995,0.2000,0.0005,-97.5266
1775638113220404365,0.1995,0.2000,0.0005,-97.5266
1775638113221961960,0.1995,0.2000,0.0005,-97.5266
1775638113223709234,0.1995,0.2000,0.0005,-97.5266
1775638113225209666,0.1995,0.2000,0.0005,-97.5266
1775638113226690426,0.1995,0.2000,0.0005,-97.5266
1775638113228217032,0.1995,0.2000,0.0005,-97.5266
1775638113229717086,0.1995,0.2000,0.0005,-97.5266
1775638113231567456,0.1995,0.2000,0.0005,-97.5266
1775638113233076533,0.1995,0.2000,0.0005,-97.5266
1775638113234694424,0.1995,0.2000,0.0005,-97.5266
1775638113236582079,0.1995,0.2000,0.0005,-97.5266
1775638113238114604,0.1995,0.2000,0.0005,-97.5266
1775638113239958790,0.1995,0.2000,0.0005,-97.5266
1775638113241442604,0.1995,0.2000,0.0005,-97.5266
1775638113242992064,0.1995,0.2000,0.0005,-97.5266
1775638113244533172,0.1995,0.2000,0.0005,-97.5266
1775638113246088864,0.1995,0.2000,0.0005,-97.5266
1775638113247775914,0.1995,0.2000,0.0005,-97.5266
1775638113249274383,0.1995,0.2000,0.0005,-97.5266
1775638113251061646,0.1995,0.2000,0.0005,-97.5266
1775638113253018162,0.1995,0.2000,0.0005,-97.5266
1775638113254835911,0.1995,0.2000,0.0005,-97.5266
1775638113256613299,0.1995,0.2000,0.0005,-97.5266
1775638113258279432,0.1995,0.2000,0.0005,-97.5266
1775638113259973592,0.1995,0.2000,0.0005,-97.5266
1775638113261499419,0.1995,0.2000,0.0005,-97.5266
1775638113263216911,0.1995,0.2000,0.0005,-97.5266
1775638113264671057,0.1995,0.2000,0.0005,-97.5266
1775638113266337793,0.1995,0.2000,0.0005,-97.5266
1775638113268119847,0.1995,0.2000,0.0005,-97.5266
1775638113269793561,0.1995,0.2000,0.0005,-97.5266
1775638113271421876,0.1995,0.2000,0.0005,-97.5266
1775638113272810060,0.1995,0.2000,0.0005,-97.5266
1775638113274188994,0.1995,0.2000,0.0005,-97.5266
1775638113275699194,0.1995,0.2000,0.0005,-97.5266
1775638113277149953,0.1995,0.2000,0.0005,-97.5266
1775638113278640262,0.1995,0.2000,0.0005,-97.5266
1775638113280271357,0.1995,0.2000,0.0005,-97.5266
1775638113281810354,0.1995,0.2000,0.0005,-97.5266
1775638113283376536,0.1995,0.2000,0.0005,-97.5266
1775638113284973499,0.1995,0.2000,0.0005,-97.5266
1775638113286672913,0.1995,0.2000,0.0005,-97.5266
1775638113288103599,0.1995,0.2000,0.0005,-97.5266
1775638113290155124,0.1995,0.2000,0.0005,-97.5266
1775638113291856390,0.1995,0.2000,0.0005,-97.5266
1775638113293358697,0.1995,0.2000,0.0005,-97.5266
1775638113294778331,0.1995,0.2000,0.0005,-97.5266
1775638113296566567,0.1995,0.2000,0.0005,-97.5266
1775638113298252497,0.1995,0.2000,0.0005,-97.5266
1775638113299747739,0.1995,0.2000,0.0005,-97.5266
1775638113301510335,0.1995,0.2000,0.0005,-97.5266
1775638113303140325,0.1995,0.2000,0.0005,-97.5266
1775638113304508489,0.1995,0.2000,0.0005,-97.5266
1775638113306144552,0.1995,0.2000,0.0005,-97.5266
1775638113307968474,0.1995,0.2000,0.0005,-97.5266
1775638113309809653,0.1995,0.2000,0.0005,-97.5266
1775638113311547766,0.1995,0.2000,0.0005,-97.5266
1775638113313090251,0.1995,0.2000,0.0005,-97.5266
1775638113314663834,0.1995,0.2000,0.0005,-97.5266
1775638113316300634,0.1995,0.2000,0.0005,-97.5266
1775638113318180112,0.1995,0.2000,0.0005,-97.5266
1775638113319962656,0.1995,0.2000,0.0005,-97.5266
1775638113321714660,0.1995,0.2000,0.0005,-97.5266
1775638113323459502,0.1995,0.2000,0.0005,-97.5266
1775638113324979771,0.1995,0.2000,0.0005,-97.5266
1775638113326754090,0.1995,0.2000,0.0005,-97.5266
1775638113328411056,0.1995,0.2000,0.0005,-97.5266
1775638113329772553,0.1995,0.2000,0.0005,-97.5266
1775638113331256058,0.1995,0.2000,0.0005,-97.5266
1775638113332773026,0.1995,0.2000,0.0005,-97.5266
1775638113334191518,0.1995,0.2000,0.0005,-97.5266
1775638113335813854,0.1995,0.2000,0.0005,-97.5266
1775638113337481128,0.1995,0.2000,0.0005,-97.5266
1775638113339169536,0.1995,0.2000,0.0005,-97.5266
1775638113340745664,0.1995,0.2000,0.0005,-97.5266
1775638113342257794,0.1995,0.2000,0.0005,-97.5266
1775638113343873652,0.1995,0.2000,0.0005,-97.5266
1775638113345353489,0.1995,0.2000,0.0005,-97.5266
1775638113346876666,0.1995,0.2000,0.0005,-97.5266
1775638113348601276,0.1995,0.2000,0.0005,-97.5266
1775638113350221564,0.1995,0.2000,0.0005,-97.5266
1775638113352180203,0.1995,0.2000,0.0005,-97.5266
1775638113353962861,0.1995,0.2000,0.0005,-97.5266
1775638113355643235,0.1995,0.2000,0.0005,-97.5266
1775638113357403408,0.1995,0.2000,0.0005,-97.5266
1775638113358980877,0.1995,0.2000,0.0005,-97.5266
1775638113360463767,0.1995,0.2000,0.0005,-97.5266
1775638113361969021,0.1995,0.2000,0.0005,-97.5266
1775638113363468234,0.1995,0.2000,0.0005,-97.5266
1775638113365064943,0.1995,0.2000,0.0005,-97.5266
1775638113366574972,0.1995,0.2000,0.0005,-97.5266
1775638113368643038,0.1995,0.2000,0.0005,-97.5266
1775638113370819605,0.1995,0.2000,0.0005,-97.5266
1775638113372562056,0.1995,0.2000,0.0005,-97.5266
1775638113374002408,0.1995,0.2000,0.0005,-97.5266
1775638113375631982,0.1995,0.2000,0.0005,-97.5266
1775638113377320896,0.1995,0.2000,0.0005,-97.5266
1775638113378932149,0.1995,0.2000,0.0005,-97.5266
1775638113380509478,0.1995,0.2000,0.0005,-97.5266
1775638113382226637,0.1995,0.2000,0.0005,-97.5266
1775638113383872751,0.1995,0.2000,0.0005,-97.5266
1775638113385763820,0.1995,0.2000,0.0005,-97.5266
1775638113387467092,0.1995,0.2000,0.0005,-97.5266
1775638113388944184,0.1995,0.2000,0.0005,-97.5266
1775638113390441490,0.1995,0.2000,0.0005,-97.5266
1775638113392104847,0.1995,0.2000,0.0005,-97.5266
1775638113393783865,0.1995,0.2000,0.0005,-97.5266
1775638113395518263,0.1995,0.2000,0.0005,-97.5266
1775638113396964765,0.1995,0.2000,0.0005,-97.5266
1775638113398405822,0.1995,0.2000,0.0005,-97.5266
1775638113399917599,0.1995,0.2000,0.0005,-97.5266
1775638113401387354,0.1995,0.2000,0.0005,-97.5266
1775638113403257719,0.1995,0.2000,0.0005,-97.5266
1775638113404751225,0.1995,0.2000,0.0005,-97.5266
1775638113406220563,0.1995,0.2000,0.0005,-97.5266
1775638113407725437,0.1995,0.2000,0.0005,-97.5266
1775638113409173424,0.1995,0.2000,0.0005,-97.5266
1775638113410783227,0.1995,0.2000,0.0005,-97.5266
1775638113412776335,0.1995,0.2000,0.0005,-97.5266
1775638113414853528,0.1995,0.2000,0.0005,-97.5266
1775638113416837703,0.1995,0.2000,0.0005,-97.5266
1775638113418334280,0.1995,0.2000,0.0005,-97.5266
1775638113420047830,0.1995,0.2000,0.0005,-97.5266
1775638113421808156,0.1995,0.2000,0.0005,-97.5266
1775638113423515262,0.1995,0.2000,0.0005,-97.5266
1775638113425049413,0.1995,0.2000,0.0005,-97.5266
1775638113426851940,0.1995,0.2000,0.0005,-97.5266
1775638113428624056,0.1995,0.2000,0.0005,-97.5266
1775638113430415839,0.1995,0.2000,0.0005,-97.5266
1775638113431929364,0.1995,0.2000,0.0005,-97.5266
1775638113434058891,0.1995,0.2000,0.0005,-97.5266
1775638113435752392,0.1995,0.2000,0.0005,-97.5266
1775638113437247419,0.1995,0.2000,0.0005,-97.5266
1775638113438690198,0.1995,0.2000,0.0005,-97.5266
1775638113440264800,0.1995,0.2000,0.0005,-97.5266
1775638113441764240,0.1995,0.2000,0.0005,-97.5266
1775638113443460782,0.1995,0.2000,0.0005,-97.5266
1775638113445131199,0.1995,0.2000,0.0005,-97.5266
1775638113446820029,0.1995,0.2000,0.0005,-97.5266
1775638113448807176,0.1995,0.2000,0.0005,-97.5266
1775638113450384762,0.1995,0.2000,0.0005,-97.5266
1775638113452055710,0.1995,0.2000,0.0005,-97.5266
1775638113453787965,0.1995,0.2000,0.0005,-97.5266
1775638113455510601,0.1995,0.2000,0.0005,-97.5266
1775638113457017685,0.1995,0.2000,0.0005,-97.5266
1775638113458530091,0.1995,0.2000,0.0005,-97.5266
1775638113460296330,0.1995,0.2000,0.0005,-97.5266
1775638113461802522,0.1995,0.2000,0.0005,-97.5266
1775638113463339916,0.1995,0.2000,0.0005,-97.5266
1775638113464821225,0.1995,0.2000,0.0005,-97.5266
1775638113466290889,0.1995,0.2000,0.0005,-97.5266
1775638113467894619,0.1995,0.2000,0.0005,-97.5266
1775638113469348204,0.1995,0.2000,0.0005,-97.5266
1775638113470899149,0.1995,0.2000,0.0005,-97.5266
1775638113472484698,0.1995,0.2000,0.0005,-97.5266
1775638113473943909,0.1995,0.2000,0.0005,-97.5266
1775638113475692945,0.1995,0.2000,0.0005,-97.5266
1775638113477389487,0.1995,0.2000,0.0005,-97.5266
1775638113478996940,0.1995,0.2000,0.0005,-97.5266
1775638113480697386,0.1995,0.2000,0.0005,-97.5266
1775638113482161442,0.1995,0.2000,0.0005,-97.5266
1775638113483909844,0.1995,0.2000,0.0005,-97.5266
1775638113485687670,0.1995,0.2000,0.0005,-97.5266
1775638113487340469,0.1995,0.2000,0.0005,-97.5266
1775638113488887048,0.1995,0.2000,0.0005,-97.5266
1775638113490400591,0.1995,0.2000,0.0005,-97.5266
1775638113492037031,0.1995,0.2000,0.0005,-97.5266
1775638113493730788,0.1995,0.2000,0.0005,-97.5266
1775638113495608019,0.1995,0.2000,0.0005,-97.5266
1775638113497419083,0.1995,0.2000,0.0005,-97.5266
1775638113499123678,0.1995,0.2000,0.0005,-97.5266
1775638113500685862,0.1995,0.2000,0.0005,-97.5266
1775638113502302757,0.1995,0.2000,0.0005,-97.5266
1775638113503923544,0.1995,0.2000,0.0005,-97.5266
1775638113505560989,0.1995,0.2000,0.0005,-97.5266
1775638113507223489,0.1995,0.2000,0.0005,-97.5266
1775638113508882403,0.1995,0.2000,0.0005,-97.5266
1775638113510673471,0.1995,0.2000,0.0005,-97.5266
1775638113512276118,0.1995,0.2000,0.0005,-97.5266
1775638113514141396,0.1995,0.2000,0.0005,-97.5266
1775638113515599637,0.1995,0.2000,0.0005,-97.5266
1775638113517208209,0.1995,0.2000,0.0005,-97.5266
1775638113518791910,0.1995,0.2000,0.0005,-97.5266
1775638113520251216,0.1995,0.2000,0.0005,-97.5266
1775638113521654264,0.1995,0.2000,0.0005,-97.5266
1775638113523125232,0.1995,0.2000,0.0005,-97.5266
1775638113524721226,0.1995,0.2000,0.0005,-97.5266
1775638113526220900,0.1995,0.2000,0.0005,-97.5266
1775638113527883215,0.1995,0.2000,0.0005,-97.5266
1775638113529357698,0.1995,0.2000,0.0005,-97.5266
1775638113530834016,0.1995,0.2000,0.0005,-97.5266
1775638113532598220,0.1995,0.2000,0.0005,-97.5266
1775638113534195613,0.1995,0.2000,0.0005,-97.5266
1775638113535765039,0.1995,0.2000,0.0005,-97.5266
1775638113537616490,0.1995,0.2000,0.0005,-97.5266
1775638113539313929,0.1995,0.2000,0.0005,-97.5266
1775638113541144718,0.1995,0.2000,0.0005,-97.5266
1775638113543021759,0.1995,0.2000,0.0005,-97.5266
1775638113544848924,0.1995,0.2000,0.0005,-97.5266
1775638113546824984,0.1995,0.2000,0.0005,-97.5266
1775638113548619485,0.1995,0.2000,0.0005,-97.5266
1775638113550172446,0.1995,0.2000,0.0005,-97.5266
1775638113551949718,0.1995,0.2000,0.0005,-97.5266
1775638113553520388,0.1995,0.2000,0.0005,-97.5266
1775638113555107224,0.1995,0.2000,0.0005,-97.5266
1775638113556753818,0.1995,0.2000,0.0005,-97.5266
1775638113558366053,0.1995,0.2000,0.0005,-97.5266
1775638113559839911,0.1995,0.2000,0.0005,-97.5266
1775638113561426493,0.1995,0.2000,0.0005,-97.5266
1775638113562667204,0.1995,0.2000,0.0005,-97.5266
1775638113564087689,0.1995,0.2000,0.0005,-97.5266
1775638113565769004,0.1995,0.2000,0.0005,-97.5266
1775638113567784233,0.1995,0.2000,0.0005,-97.5266
1775638113569650399,0.1995,0.2000,0.0005,-97.5266
1775638113571285417,0.1995,0.2000,0.0005,-97.5266
1775638113572804762,0.1995,0.2000,0.0005,-97.5266
1775638113574486838,0.1995,0.2000,0.0005,-97.5266
1775638113576177348,0.1995,0.2000,0.0005,-97.5266
1775638113577867304,0.1995,0.2000,0.0005,-97.5266
1775638113579842322,0.1995,0.2000,0.0005,-97.5266
1775638113581402064,0.1995,0.2000,0.0005,-97.5266
1775638113582917019,0.1995,0.2000,0.0005,-97.5266
1775638113584737021,0.1995,0.2000,0.0005,-97.5266
1775638113586372957,0.1995,0.2000,0.0005,-97.5266
1775638113588120349,0.1995,0.2000,0.0005,-97.5266
1775638113589804137,0.1995,0.2000,0.0005,-97.5266
1775638113592200066,0.1995,0.2000,0.0005,-97.5266
1775638113594144013,0.1995,0.2000,0.0005,-97.5266
1775638113595949683,0.1995,0.2000,0.0005,-97.5266
1775638113597289114,0.1995,0.2000,0.0005,-97.5266
1775638113599160856,0.1995,0.2000,0.0005,-97.5266
1775638113600954732,0.1995,0.2000,0.0005,-97.5266
1775638113602658525,0.1995,0.2000,0.0005,-97.5266
1775638113604133035,0.1995,0.2000,0.0005,-97.5266
1775638113605828767,0.1995,0.2000,0.0005,-97.5266
1775638113607374939,0.1995,0.2000,0.0005,-97.5266
1775638113609506048,0.1995,0.2000,0.0005,-97.5266
1775638113611654326,0.1995,0.2000,0.0005,-97.5266
1775638113613172173,0.1995,0.2000,0.0005,-97.5266
1775638113614682654,0.1995,0.2000,0.0005,-97.5266
1775638113616310801,0.1995,0.2000,0.0005,-97.5266
1775638113617879319,0.1995,0.2000,0.0005,-97.5266
1775638113619392980,0.1995,0.2000,0.0005,-97.5266
1775638113621120549,0.1995,0.2000,0.0005,-97.5266
1775638113623116410,0.1995,0.2000,0.0005,-97.5266
1775638113624559016,0.1995,0.2000,0.0005,-97.5266
1775638113625897894,0.1995,0.2000,0.0005,-97.5266
1775638113627626630,0.1995,0.2000,0.0005,-97.5266
1775638113629372206,0.1995,0.2000,0.0005,-97.5266
1775638113630908332,0.1995,0.2000,0.0005,-97.5266
1775638113632536610,0.1995,0.2000,0.0005,-97.5266
1775638113633893677,0.1995,0.2000,0.0005,-97.5266
1775638113635731532,0.1995,0.2000,0.0005,-97.5266
1775638113637575247,0.1995,0.2000,0.0005,-97.5266
1775638113639362302,0.1995,0.2000,0.0005,-97.5266
1775638113641144850,0.1995,0.2000,0.0005,-97.5266
1775638113642865583,0.1995,0.2000,0.0005,-97.5266
1775638113644851100,0.1995,0.2000,0.0005,-97.5266
1775638113646562163,0.1995,0.2000,0.0005,-97.5266
1775638113648285817,0.1995,0.2000,0.0005,-97.5266
1775638113649701492,0.1995,0.2000,0.0005,-97.5266
1775638113651679617,0.1995,0.2000,0.0005,-97.5266
1775638113653850959,0.1995,0.2000,0.0005,-97.5266
1775638113655740835,0.1995,0.2000,0.0005,-97.5266
1775638113657509548,0.1995,0.2000,0.0005,-97.5266
1775638113659421229,0.1995,0.2000,0.0005,-97.5266
1775638113660871372,0.1995,0.2000,0.0005,-97.5266
1775638113662166126,0.1995,0.2000,0.0005,-97.5266
1775638113663659587,0.1995,0.2000,0.0005,-97.5266
1775638113665065280,0.1995,0.2000,0.0005,-97.5266
1775638113666450320,0.1995,0.2000,0.0005,-97.5266
1775638113667987782,0.1995,0.2000,0.0005,-97.5266
1775638113669810767,0.1995,0.2000,0.0005,-97.5266
1775638113671571022,0.1995,0.2000,0.0005,-97.5266
1775638113673274123,0.1995,0.2000,0.0005,-97.5266
1775638113675358716,0.1995,0.2000,0.0005,-97.5266
1775638113677036236,0.1995,0.2000,0.0005,-97.5266
1775638113678584510,0.1995,0.2000,0.0005,-97.5266
1775638113680176372,0.1995,0.2000,0.0005,-97.5266
1775638113681594874,0.1995,0.2000,0.0005,-97.5266
1775638113683186157,0.1995,0.2000,0.0005,-97.5266
1775638113684620475,0.1995,0.2000,0.0005,-97.5266
1775638113686349021,0.1995,0.2000,0.0005,-97.5266
1775638113688139047,0.1995,0.2000,0.0005,-97.5266
1775638113689693280,0.1995,0.2000,0.0005,-97.5266
1775638113691258584,0.1995,0.2000,0.0005,-97.5266
1775638113692965218,0.1995,0.2000,0.0005,-97.5266
1775638113694714308,0.1995,0.2000,0.0005,-97.5266
1775638113696487829,0.1995,0.2000,0.0005,-97.5266
1775638113697969668,0.1995,0.2000,0.0005,-97.5266
1775638113699511695,0.1995,0.2000,0.0005,-97.5266
1775638113701334328,0.1995,0.2000,0.0005,-97.5266
1775638113702906922,0.1995,0.2000,0.0005,-97.5266
1775638113704730130,0.1995,0.2000,0.0005,-97.5266
1775638113706088628,0.1995,0.2000,0.0005,-97.5266
1775638113707636675,0.1995,0.2000,0.0005,-97.5266
1775638113709488684,0.1995,0.2000,0.0005,-97.5266
1775638113711798824,0.1995,0.2000,0.0005,-97.5266
1775638113713914737,0.1995,0.2000,0.0005,-97.5266
1775638113715469052,0.1995,0.2000,0.0005,-97.5266
1775638113717208315,0.1995,0.2000,0.0005,-97.5266
1775638113719067411,0.1995,0.2000,0.0005,-97.5266
1775638113720549558,0.1995,0.2000,0.0005,-97.5266
1775638113722124183,0.1995,0.2000,0.0005,-97.5266
1775638113723892744,0.1995,0.2000,0.0005,-97.5266
1775638113725294705,0.1995,0.2000,0.0005,-97.5266
1775638113726677567,0.1995,0.2000,0.0005,-97.5266
1775638113728275217,0.1995,0.2000,0.0005,-97.5266
1775638113729795673,0.1995,0.2000,0.0005,-97.5266
1775638113731345535,0.1995,0.2000,0.0005,-97.5266
1775638113732854839,0.1995,0.2000,0.0005,-97.5266
1775638113734604261,0.1995,0.2000,0.0005,-97.5266
1775638113736318865,0.1995,0.2000,0.0005,-97.5266
1775638113737824999,0.1995,0.2000,0.0005,-97.5266
1775638113740069565,0.1995,0.2000,0.0005,-97.5266
1775638113741871068,0.1995,0.2000,0.0005,-97.5266
1775638113743818733,0.1995,0.2000,0.0005,-97.5266
1775638113745818192,0.1995,0.2000,0.0005,-97.5266
1775638113747993329,0.1995,0.2000,0.0005,-97.5266
1775638113749429875,0.1995,0.2000,0.0005,-97.5266
1775638113751085374,0.1995,0.2000,0.0005,-97.5266
1775638113752519411,0.1995,0.2000,0.0005,-97.5266
1775638113753958521,0.1995,0.2000,0.0005,-97.5266
1775638113755895783,0.1995,0.2000,0.0005,-97.5266
1775638113757451729,0.1995,0.2000,0.0005,-97.5266
1775638113759196797,0.1995,0.2000,0.0005,-97.5266
1775638113760738503,0.1995,0.2000,0.0005,-97.5266
1775638113762230084,0.1995,0.2000,0.0005,-97.5266
1775638113763809006,0.1995,0.2000,0.0005,-97.5266
1775638113765282376,0.1995,0.2000,0.0005,-97.5266
1775638113766925736,0.1995,0.2000,0.0005,-97.5266
1775638113768993495,0.1995,0.2000,0.0005,-97.5266
1775638113770648287,0.1995,0.2000,0.0005,-97.5266
1775638113772678769,0.1995,0.2000,0.0005,-97.5266
1775638113774311296,0.1995,0.2000,0.0005,-97.5266
1775638113775783455,0.1995,0.2000,0.0005,-97.5266
1775638113777185249,0.1995,0.2000,0.0005,-97.5266
1775638113778787239,0.1995,0.2000,0.0005,-97.5266
1775638113780519195,0.1995,0.2000,0.0005,-97.5266
1775638113782006700,0.1995,0.2000,0.0005,-97.5266
1775638113783683449,0.1995,0.2000,0.0005,-97.5266
1775638113785493504,0.1995,0.2000,0.0005,-97.5266
1775638113787170562,0.1995,0.2000,0.0005,-97.5266
1775638113788872856,0.1995,0.2000,0.0005,-97.5266
1775638113790415994,0.1995,0.2000,0.0005,-97.5266
1775638113791955353,0.1995,0.2000,0.0005,-97.5266
1775638113793485618,0.1995,0.2000,0.0005,-97.5266
1775638113795280228,0.1995,0.2000,0.0005,-97.5266
1775638113796686165,0.1995,0.2000,0.0005,-97.5266
1775638113798238180,0.1995,0.2000,0.0005,-97.5266
1775638113799843322,0.1995,0.2000,0.0005,-97.5266
1775638113801267539,0.1995,0.2000,0.0005,-97.5266
1775638113803057429,0.1995,0.2000,0.0005,-97.5266
1775638113805102597,0.1995,0.2000,0.0005,-97.5266
1775638113806847511,0.1995,0.2000,0.0005,-97.5266
1775638113808452821,0.1995,0.2000,0.0005,-97.5266
1775638113810069636,0.1995,0.2000,0.0005,-97.5266
1775638113811644767,0.1995,0.2000,0.0005,-97.5266
1775638113813069864,0.1995,0.2000,0.0005,-97.5266
1775638113814705506,0.1995,0.2000,0.0005,-97.5266
1775638113816357581,0.1995,0.2000,0.0005,-97.5266
1775638113818160659,0.1995,0.2000,0.0005,-97.5266
1775638113819993015,0.1995,0.2000,0.0005,-97.5266
1775638113821599127,0.1995,0.2000,0.0005,-97.5266
1775638113823204872,0.1995,0.2000,0.0005,-97.5266
1775638113824648081,0.1995,0.2000,0.0005,-97.5266
1775638113826185176,0.1995,0.2000,0.0005,-97.5266
1775638113827909148,0.1995,0.2000,0.0005,-97.5266
1775638113829353683,0.1995,0.2000,0.0005,-97.5266
1775638113831071580,0.1995,0.2000,0.0005,-97.5266
1775638113832989598,0.1995,0.2000,0.0005,-97.5266
1775638113834596823,0.1995,0.2000,0.0005,-97.5266
1775638113836695019,0.1995,0.2000,0.0005,-97.5266
1775638113838227440,0.1995,0.2000,0.0005,-97.5266
1775638113839861728,0.1995,0.2000,0.0005,-97.5266
1775638113841288165,0.1995,0.2000,0.0005,-97.5266
1775638113842862051,0.1995,0.2000,0.0005,-97.5266
1775638113844603849,0.1995,0.2000,0.0005,-97.5266
1775638113846041809,0.1995,0.2000,0.0005,-97.5266
1775638113847568854,0.1995,0.2000,0.0005,-97.5266
1775638113849255903,0.1995,0.2000,0.0005,-97.5266
1775638113851078734,0.1995,0.2000,0.0005,-97.5266
1775638113852491628,0.1995,0.2000,0.0005,-97.5266
1775638113854234940,0.1995,0.2000,0.0005,-97.5266
1775638113856198662,0.1995,0.2000,0.0005,-97.5266
1775638113857793985,0.1995,0.2000,0.0005,-97.5266
1775638113859230278,0.1995,0.2000,0.0005,-97.5266
1775638113860737394,0.1995,0.2000,0.0005,-97.5266
1775638113862149550,0.1995,0.2000,0.0005,-97.5266
1775638113863791262,0.1995,0.2000,0.0005,-97.5266
1775638113865443282,0.1995,0.2000,0.0005,-97.5266
1775638113867190343,0.1995,0.2000,0.0005,-97.5266
1775638113868690045,0.1995,0.2000,0.0005,-97.5266
1775638113870209196,0.1995,0.2000,0.0005,-97.5266
1775638113871581717,0.1995,0.2000,0.0005,-97.5266
1775638113872919381,0.1995,0.2000,0.0005,-97.5266
1775638113874240242,0.1995,0.2000,0.0005,-97.5266
1775638113875829341,0.1995,0.2000,0.0005,-97.5266
1775638113877586145,0.1995,0.2000,0.0005,-97.5266
1775638113881238053,0.1995,0.2000,0.0005,-97.5266
1775638113883120611,0.1995,0.2000,0.0005,-97.5266
1775638113884686395,0.1995,0.2000,0.0005,-97.5266
1775638113886163813,0.1995,0.2000,0.0005,-97.5266
1775638113887946673,0.1995,0.2000,0.0005,-97.5266
1775638113889578239,0.1995,0.2000,0.0005,-97.5266
1775638113891473923,0.1995,0.2000,0.0005,-97.5266
1775638113892805781,0.1995,0.2000,0.0005,-97.5266
1775638113894571602,0.1995,0.2000,0.0005,-97.5266
1775638113896742943,0.1995,0.2000,0.0005,-97.5266
1775638113898316332,0.1995,0.2000,0.0005,-97.5266
1775638113900237615,0.1995,0.2000,0.0005,-97.5266
1775638113901880572,0.1995,0.2000,0.0005,-97.5266
1775638113903582287,0.1995,0.2000,0.0005,-97.5266
1775638113905031161,0.1995,0.2000,0.0005,-97.5266
1775638113906569190,0.1995,0.2000,0.0005,-97.5266
1775638113908108676,0.1995,0.2000,0.0005,-97.5266
1775638113909457804,0.1995,0.2000,0.0005,-97.5266
1775638113910955137,0.1995,0.2000,0.0005,-97.5266
1775638113912670181,0.1995,0.2000,0.0005,-97.5266
1775638113914046462,0.1995,0.2000,0.0005,-97.5266
1775638113915529021,0.1995,0.2000,0.0005,-97.5266
1775638113917101589,0.1995,0.2000,0.0005,-97.5266
1775638113918614598,0.1995,0.2000,0.0005,-97.5266
1775638113920130183,0.1995,0.2000,0.0005,-97.5266
1775638113921678000,0.1995,0.2000,0.0005,-97.5266
1775638113923071401,0.1995,0.2000,0.0005,-97.5266
1775638113924539479,0.1995,0.2000,0.0005,-97.5266
1775638113926445580,0.1995,0.2000,0.0005,-97.5266
1775638113928178089,0.1995,0.2000,0.0005,-97.5266
1775638113929809433,0.1995,0.2000,0.0005,-97.5266
1775638113932161727,0.1995,0.2000,0.0005,-97.5266
1775638113933782749,0.1995,0.2000,0.0005,-97.5266
1775638113935180778,0.1995,0.2000,0.0005,-97.5266
1775638113937502772,0.1995,0.0300,-0.1695,-18212.0730
1775638113939056182,0.1995,0.0300,-0.1695,-288.5386
1775638113941113831,0.1995,0.0300,-0.1695,-288.5386
1775638113942823698,0.1995,0.0300,-0.1695,-288.5386
1775638113944483754,0.1995,0.0300,-0.1695,-288.5386
1775638113946377816,0.1995,0.0300,-0.1695,-288.5386
1775638113947911233,0.1995,0.0300,-0.1695,-288.5386
1775638113949407955,0.1995,0.0300,-0.1695,-288.5386
1775638113950884268,0.1995,0.0300,-0.1695,-288.5386
1775638113952456827,0.1994,0.0300,-0.1694,-266.1082
1775638113954382494,0.1989,0.0300,-0.1689,-241.7693
1775638113956113594,0.1985,0.0300,-0.1685,-235.0531
1775638113957602227,0.1982,0.0300,-0.1682,-230.1308
1775638113959353483,0.1976,0.0300,-0.1676,-224.8570
1775638113961106195,0.1970,0.0300,-0.1670,-217.9780
1775638113962906358,0.1966,0.0300,-0.1666,-212.9741
1775638113964476119,0.1959,0.0300,-0.1659,-207.5365
1775638113966200978,0.1951,0.0300,-0.1651,-201.4112
1775638113969050582,0.1947,0.0300,-0.1647,-197.9029
1775638113971207059,0.1934,0.0300,-0.1634,-186.3172
1775638113973113196,0.1924,0.0300,-0.1624,-175.4985
1775638113974853998,0.1913,0.0300,-0.1613,-169.2266
1775638113976908142,0.1902,0.0300,-0.1602,-163.1354
1775638113978724347,0.1891,0.0300,-0.1591,-157.2867
1775638113980563179,0.1885,0.0300,-0.1585,-153.3899
1775638113982396469,0.1873,0.0300,-0.1573,-148.8441
1775638113984215273,0.1861,0.0300,-0.1561,-143.4084
1775638113986014059,0.1848,0.0300,-0.1548,-138.4174
1775638113987860419,0.1835,0.0300,-0.1535,-133.8029
1775638113989420563,0.1822,0.0300,-0.1522,-129.4216
1775638113991615109,0.1816,0.0300,-0.1516,-126.6411
1775638113993920236,0.1795,0.0300,-0.1495,-121.9713
